2017-01-02 20:07:15 GameBoard.<init>()	Hello World!
2017-01-02 20:07:16 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:16 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:16 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:17 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:17 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:17 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:18 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:18 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:18 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:19 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:19 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:19 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:20 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:20 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:20 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:21 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:21 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:21 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:22 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:22 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:22 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-02 20:07:23 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-02 20:07:23 GameBoard.setupTreasurePanel()	1 1
2017-01-02 20:07:23 QueryProlog.haveIWon()	have_I_won(a). failed
