2017-01-04 19:50:59 GameBoard.<init>()	Hello World!
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:02 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:02 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:02 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:03 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:03 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:03 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:04 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:04 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:05 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:05 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:06 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:06 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-04 19:51:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-04 19:51:07 GameBoard.setupTreasurePanel()	1 1
2017-01-04 19:51:07 QueryProlog.haveIWon()	have_I_won(a). failed
