2017-01-05 02:26:39 GameBoard.<init>()	Hello World!
2017-01-05 02:26:40 QueryProlog.getTreasureList()	get_treasure_list(a,List). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding chest
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding helmet
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding candle
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding gold
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding ring
2017-01-05 02:26:40 QueryProlog.getTreasureList()	get_treasure_list(b,List). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding map
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding gem
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding book
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding crown
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	adding fairy
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:40 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:40 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:40 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:41 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:41 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:41 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:42 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:42 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:42 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:43 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:43 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:43 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:44 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:44 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:44 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:45 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:45 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:45 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:46 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:46 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:46 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 02:26:47 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 02:26:47 GameBoard.setupTreasurePanel()	1 1
2017-01-05 02:26:47 QueryProlog.haveIWon()	have_I_won(a). failed
