2017-01-05 16:56:02 GameBoard.<init>()	Hello World!
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:04 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:04 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:04 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:05 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:05 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:05 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:06 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:06 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:06 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:07 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:07 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:07 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:08 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:08 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:08 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:09 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:09 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:09 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-05 16:56:10 GameBoard.setupTreasurePanel()	1 1
2017-01-05 16:56:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-05 16:56:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-05 16:56:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
