2017-01-08 13:28:09 GameBoard.<init>()	Hello World!
2017-01-08 13:28:10 QueryProlog.getTreasureList()	get_treasure_list(b,List). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	adding chest
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	adding gold
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	adding ring
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	adding map
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	adding sword
2017-01-08 13:28:10 AI_Player.update()	------------------------------------------------------------------------------------
2017-01-08 13:28:10 AI_Player.update()	update
2017-01-08 13:28:10 QueryProlog.isGameState()	game_state( a, 1 ) failed
2017-01-08 13:28:10 QueryProlog.isGameState()	game_state( a, 2 ) suceeded
2017-01-08 13:28:10 QueryProlog.makeBestLocalMove()	make_best_local_move(a,h1). suceeded
2017-01-08 13:28:10 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-08 13:28:10 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-08 13:28:10 GameBoard.swapCurrentPlayer()	Swapping
2017-01-08 13:28:10 QueryProlog.haveIWon()	have_I_won(a). failed
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:10 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:10 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:10 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:11 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:11 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:11 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:12 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:12 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:12 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:13 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:13 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:13 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:14 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:14 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:14 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.requestShiftLeft()	try_to_shift_row_left( 2 ) suceeded
2017-01-08 13:28:15 QueryProlog.getBoard()	board(X). suceeded
2017-01-08 13:28:15 GameBoard.recreateBoardFromString()	Board recreated
2017-01-08 13:28:15 QueryProlog.getPlayerPosition()	player(a,_,I/J) suceeded
2017-01-08 13:28:15 QueryProlog.getPlayerPosition()	player(b,_,I/J) suceeded
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:15 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:15 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:15 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:16 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
2017-01-08 13:28:16 QueryProlog.getTreasurePositions()	treasure_index(b,Index). suceeded
2017-01-08 13:28:16 GameBoard.setupTreasurePanel()	1 1
2017-01-08 13:28:17 QueryProlog.haveIWon()	have_I_won(b). failed
2017-01-08 13:28:17 QueryProlog.getTreasurePositions()	treasure_index(a,Index). suceeded
